,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
52,0.0,0.0,0.12068965517241376,0.0,0.20555547431379143,0.5,1.0
53,0.0,0.0,0.2241379310344827,0.0,0.29731804688299723,0.5,0.0
54,0.0,0.0,0.6724137931034482,0.6666666666666666,0.36558062676396175,0.5,0.5
55,0.0,0.0,0.13793103448275862,0.0,0.08198675109310793,0.0,0.0
56,0.0,0.0,0.5862068965517242,0.3333333333333333,0.6095922963309595,1.0,1.0
57,1.0,1.0,0.2241379310344827,0.3333333333333333,0.540430370121229,0.5,0.5
58,1.0,1.0,0.08620689655172414,0.3333333333333333,0.4256723162189433,1.0,0.5
59,1.0,1.0,0.08620689655172414,0.3333333333333333,0.2903060702221312,0.0,0.0
60,0.0,1.0,0.15517241379310343,0.3333333333333333,0.2600171095155228,0.5,1.0
61,0.0,0.0,0.5517241379310345,0.3333333333333333,0.3210191129374259,0.5,0.5
62,0.0,0.0,0.7413793103448276,0.6666666666666666,0.4773774183642133,1.0,0.5
63,0.0,0.0,0.12068965517241376,0.0,0.7002946638784493,0.5,1.0
64,1.0,1.0,0.13793103448275862,0.3333333333333333,0.30175628445666325,0.5,0.5
65,0.0,0.0,0.5172413793103448,0.3333333333333333,0.4104931050114794,0.5,0.5
66,1.0,1.0,0.1896551724137931,0.3333333333333333,0.27505739730634804,0.5,0.0
67,0.0,1.0,0.06896551724137928,0.3333333333333333,0.3800213503356097,0.5,0.0
68,0.0,0.0,0.32758620689655166,0.3333333333333333,0.26010119474138305,0.5,1.0
69,1.0,1.0,0.12068965517241376,0.3333333333333333,0.2712187239518594,0.5,1.0
70,1.0,1.0,0.20689655172413796,0.3333333333333333,0.48721904566924523,0.5,0.5
71,0.0,0.0,0.4827586206896552,0.3333333333333333,0.13845180819794392,0.0,0.0
72,0.0,0.0,0.5689655172413792,0.3333333333333333,0.38761826769811203,1.0,1.0
73,1.0,1.0,0.396551724137931,0.6666666666666666,0.36605223520465613,0.0,0.0
74,0.0,0.0,0.37931034482758624,0.3333333333333333,0.38407206469444155,1.0,1.0
75,0.0,0.0,0.8275862068965518,0.6666666666666666,0.4440687012854072,1.0,1.0
76,0.0,0.0,0.2758620689655172,0.3333333333333333,0.3266711024669874,0.5,0.5
77,0.0,0.0,0.5689655172413792,0.3333333333333333,0.43744059195998997,0.5,1.0
78,0.0,0.0,0.3620689655172414,0.3333333333333333,0.42358846496936364,0.0,0.0
79,0.0,1.0,0.06896551724137928,0.3333333333333333,0.3311056841612682,0.5,0.5
80,1.0,1.0,0.44827586206896547,0.6666666666666666,0.4511866984484447,0.5,1.0
81,0.0,0.0,0.49999999999999994,0.3333333333333333,0.36670663761461186,0.5,0.5
82,1.0,1.0,0.10344827586206895,0.3333333333333333,0.17899185470072973,0.0,0.0
83,1.0,1.0,0.6896551724137931,0.6666666666666666,0.23535820306216457,0.0,0.0
84,0.0,0.0,0.5862068965517242,0.3333333333333333,0.21158036354064605,0.0,0.0
85,1.0,1.0,0.1896551724137931,0.3333333333333333,0.3580970416624014,1.0,0.5
86,1.0,1.0,0.15517241379310343,0.3333333333333333,0.27138323852419455,0.5,1.0
87,0.0,0.0,0.49999999999999994,0.3333333333333333,0.7503180615065147,0.5,0.5
88,0.0,0.0,0.20689655172413796,0.0,0.41380898761388063,1.0,1.0
89,0.0,0.0,0.17241379310344823,0.0,0.20890060395127444,0.5,1.0
90,0.0,0.0,0.6551724137931034,0.3333333333333333,0.27336106927160253,0.5,0.5
91,0.0,0.0,0.6206896551724137,0.3333333333333333,0.29529268970358125,0.5,0.5
92,1.0,1.0,0.25862068965517243,0.3333333333333333,0.12882587777664037,0.0,0.0
93,0.0,0.0,0.03448275862068967,0.0,0.33943377740081604,0.5,0.5
94,0.0,0.0,0.6206896551724137,0.3333333333333333,0.4730634806896451,0.5,1.0
95,0.0,0.0,0.6896551724137931,0.6666666666666666,0.8500212041004342,0.5,0.5
96,1.0,1.0,0.7413793103448276,0.6666666666666666,0.362802158431189,0.5,0.5
97,0.0,0.0,0.2758620689655172,0.3333333333333333,0.36179313572086624,0.5,1.0
98,0.0,0.0,0.3103448275862069,0.3333333333333333,0.30826740564175303,0.5,0.5
99,0.0,0.0,0.3103448275862069,0.3333333333333333,0.5835989939019931,1.0,1.0
100,0.0,1.0,0.396551724137931,0.3333333333333333,0.21035929982598014,0.0,0.0
101,0.0,0.0,0.10344827586206895,0.0,0.27277978444935147,0.5,0.0
102,1.0,1.0,0.10344827586206895,0.3333333333333333,0.2169910650307825,0.5,0.5
103,0.0,0.0,0.29310344827586204,0.3333333333333333,0.29068262579880966,0.5,0.5
104,0.0,1.0,0.13793103448275862,0.3333333333333333,0.2611906467981808,0.5,0.5
105,0.0,0.0,0.3620689655172414,0.3333333333333333,0.763654709503824,1.0,1.0
106,0.0,0.0,0.3620689655172414,0.3333333333333333,0.5384232923387391,1.0,1.0
107,0.0,0.0,0.24137931034482757,0.0,0.42789874676454676,0.5,1.0
108,1.0,1.0,0.20689655172413796,0.3333333333333333,0.4727600427006712,0.5,0.0
109,0.0,1.0,0.29310344827586204,0.3333333333333333,0.38272670108067786,0.5,0.0
110,0.0,1.0,0.2241379310344827,0.3333333333333333,0.3230737171519237,0.5,0.5
111,1.0,1.0,0.08620689655172414,0.3333333333333333,0.2609310793618297,0.5,0.5
112,0.0,0.0,0.17241379310344823,0.0,0.31294327537545885,0.0,1.0
113,1.0,1.0,0.12068965517241376,0.3333333333333333,0.46288185660178693,0.5,0.0
114,0.0,1.0,0.29310344827586204,0.3333333333333333,0.3592998259801412,0.5,0.5
115,0.0,0.0,0.49999999999999994,0.3333333333333333,0.35100097977567524,0.5,0.5
116,1.0,1.0,0.20689655172413796,0.3333333333333333,0.5632394016056622,1.0,0.0
117,1.0,1.0,0.15517241379310343,0.3333333333333333,0.2678553149174502,0.5,1.0
118,1.0,1.0,0.08620689655172414,0.3333333333333333,0.43032259479695245,0.5,0.5
119,0.0,1.0,0.3103448275862069,0.3333333333333333,0.5288704795051401,1.0,0.5
120,1.0,1.0,0.12068965517241376,0.3333333333333333,0.2516012751707296,0.5,1.0
121,1.0,1.0,0.396551724137931,0.6666666666666666,0.4792894432826872,1.0,1.0
122,0.0,0.0,0.10344827586206895,0.0,0.11072196306099469,0.0,0.0
123,0.0,0.0,0.7758620689655173,0.6666666666666666,0.3653027799306845,0.5,0.0
124,1.0,1.0,0.15517241379310343,0.3333333333333333,0.2934610941315824,0.5,1.0
125,0.0,0.0,0.20689655172413796,0.0,0.2502851585920477,0.5,0.5
126,0.0,1.0,0.37931034482758624,0.3333333333333333,0.13113639354810405,0.0,0.0
127,0.0,0.0,0.20689655172413796,0.0,0.23117587704546452,0.5,1.0
128,0.0,0.0,0.2758620689655172,0.3333333333333333,0.39537238787417917,1.0,1.0
129,1.0,1.0,0.1896551724137931,0.3333333333333333,0.3216662035886112,0.5,0.0
130,1.0,1.0,0.10344827586206895,0.3333333333333333,0.5150475995495957,0.5,1.0
131,0.0,0.0,0.1896551724137931,0.0,0.41463887223432716,0.5,1.0
132,0.0,0.0,0.15517241379310343,0.0,0.15246113800213504,0.0,0.0
133,0.0,0.0,0.49999999999999994,0.3333333333333333,0.2950587134229268,0.5,0.5
134,1.0,1.0,0.051724137931034475,0.3333333333333333,0.5809046107950806,0.5,0.0
135,1.0,1.0,0.3448275862068965,0.3333333333333333,0.2686303613471185,0.5,1.0
136,0.0,0.0,0.15517241379310343,0.0,0.6174451252504277,0.5,1.0
137,0.0,0.0,0.8275862068965518,0.6666666666666666,0.3296543000453329,0.0,0.0
138,0.0,0.0,0.29310344827586204,0.3333333333333333,0.31907418510448504,0.5,0.5
139,1.0,1.0,0.44827586206896547,0.6666666666666666,0.2647551291987774,0.0,0.0
140,0.0,1.0,0.15517241379310343,0.3333333333333333,0.19769533363555267,0.0,0.0
141,1.0,1.0,0.20689655172413796,0.3333333333333333,0.5126456867935013,1.0,0.5
142,0.0,0.0,0.15517241379310343,0.0,0.3966629132971644,1.0,1.0
143,0.0,0.0,0.06896551724137928,0.0,0.23892268546276121,0.5,0.5
144,1.0,1.0,0.08620689655172414,0.3333333333333333,0.26166591111826043,0.5,1.0
145,0.0,0.0,0.20689655172413796,0.0,0.3832568035915359,0.5,0.5
146,1.0,1.0,0.3620689655172414,0.6666666666666666,0.2582111050992205,0.5,0.0
147,1.0,1.0,0.5689655172413792,0.6666666666666666,0.33631531228521705,0.5,0.0
148,0.0,0.0,0.17241379310344823,0.0,0.35851746779170257,0.5,0.5
149,0.0,0.0,0.4827586206896552,0.3333333333333333,0.4260963982276297,0.5,1.0
150,0.0,0.0,0.41379310344827586,0.3333333333333333,0.3074375210213065,0.5,0.0
151,0.0,0.0,0.3448275862068965,0.3333333333333333,0.2667037129111036,0.5,1.0
152,0.0,0.0,0.10344827586206895,0.0,0.4293976573124899,0.5,0.5
153,1.0,1.0,0.1896551724137931,0.3333333333333333,0.652106517701768,0.5,1.0
154,0.0,0.0,0.3103448275862069,0.3333333333333333,0.6297946858137256,1.0,1.0
155,1.0,1.0,0.03448275862068967,0.3333333333333333,0.2176089086468859,0.5,0.5
156,0.0,0.0,0.5172413793103448,0.3333333333333333,0.322901890820818,0.5,0.5
157,0.0,1.0,0.46551724137931033,0.6666666666666666,0.1330118596727257,0.0,0.0
158,0.0,0.0,0.3448275862068965,0.3333333333333333,0.4046948803065089,0.5,1.0
159,0.0,0.0,0.2758620689655172,0.3333333333333333,0.14444745038971676,0.0,0.0
160,0.0,0.0,0.3103448275862069,0.3333333333333333,0.34349545939780357,0.5,0.5
161,1.0,1.0,0.20689655172413796,0.3333333333333333,0.23880569732243392,0.5,0.5
162,0.0,0.0,0.3103448275862069,0.3333333333333333,0.33634455932029894,0.5,1.0
163,0.0,0.0,0.896551724137931,0.6666666666666666,0.6915680797859116,1.0,1.0
164,0.0,0.0,0.3103448275862069,0.3333333333333333,0.32395843996314877,0.5,1.0
165,0.0,0.0,0.24137931034482757,0.0,0.3849056051942734,0.5,0.5
166,1.0,1.0,0.25862068965517243,0.3333333333333333,0.2502230086424989,0.5,1.0
167,1.0,1.0,0.03448275862068967,0.3333333333333333,0.4089283886346021,0.5,1.0
168,1.0,1.0,0.12068965517241376,0.3333333333333333,0.32660164075866804,0.5,0.5
169,0.0,1.0,0.2241379310344827,0.3333333333333333,0.29077767866282556,0.5,1.0
170,0.0,0.0,0.25862068965517243,0.3333333333333333,0.21793793779155637,0.5,0.0
171,1.0,1.0,0.13793103448275862,0.3333333333333333,0.21689235628738138,0.5,0.5
172,1.0,1.0,0.2758620689655172,0.3333333333333333,0.4284654080692569,1.0,1.0
173,0.0,0.0,0.25862068965517243,0.3333333333333333,0.2671241390404048,0.5,0.0
174,0.0,0.0,0.13793103448275862,0.0,0.2839996782826141,0.5,0.5
175,1.0,1.0,0.603448275862069,0.6666666666666666,0.6412302765307166,1.0,0.0
176,0.0,1.0,0.41379310344827586,0.6666666666666666,0.31248629045230536,0.5,0.0
177,0.0,0.0,0.5862068965517242,0.3333333333333333,0.3505805536463741,0.5,1.0
178,0.0,0.0,0.2241379310344827,0.0,0.357332962870889,1.0,0.5
179,0.0,0.0,0.8103448275862069,0.6666666666666666,0.2979614816547972,0.5,0.0
180,0.0,1.0,0.17241379310344823,0.3333333333333333,0.5171570419548718,0.5,1.0
181,0.0,1.0,0.20689655172413796,0.3333333333333333,0.4859797025576532,1.0,0.5
182,0.0,0.0,0.37931034482758624,0.3333333333333333,0.1531374756884021,0.0,0.0
183,0.0,0.0,0.5517241379310345,0.3333333333333333,0.514795343872015,0.5,1.0
184,0.0,0.0,0.3103448275862069,0.3333333333333333,0.2572751999766024,0.5,0.5
185,0.0,0.0,0.2241379310344827,0.0,0.22649269555298832,0.5,0.5
186,1.0,1.0,0.9655172413793103,1.0,0.6526914584034044,1.0,0.5
187,0.0,0.0,0.8620689655172413,0.6666666666666666,0.1414569410526008,0.0,0.0
188,0.0,1.0,0.03448275862068967,0.3333333333333333,0.23089071845341677,0.5,0.0
189,1.0,1.0,0.25862068965517243,0.3333333333333333,0.357285436438881,0.5,0.5
190,0.0,0.0,0.6206896551724137,0.3333333333333333,0.6647083339426465,1.0,1.0
191,0.0,0.0,0.2758620689655172,0.3333333333333333,0.2950038752321483,0.0,0.0
192,0.0,0.0,0.3103448275862069,0.3333333333333333,0.36365032244856177,0.5,1.0
193,0.0,1.0,0.1896551724137931,0.3333333333333333,0.2581123963558194,0.5,0.5
194,0.0,0.0,0.051724137931034475,0.0,0.33823464896246147,0.5,1.0
195,1.0,1.0,0.2758620689655172,0.3333333333333333,0.4087053799921032,1.0,1.0
196,1.0,1.0,0.17241379310344823,0.3333333333333333,0.2444503750932249,0.5,0.0
197,1.0,1.0,0.15517241379310343,0.3333333333333333,0.30866589649474285,0.5,0.0
198,0.0,0.0,0.3103448275862069,0.3333333333333333,0.32311393182516124,0.5,1.0
199,0.0,1.0,0.37931034482758624,0.3333333333333333,0.5095966833862217,1.0,0.5
200,0.0,0.0,0.5862068965517242,0.3333333333333333,0.3715653013175789,0.5,0.0
201,0.0,1.0,0.15517241379310343,0.3333333333333333,0.1096142316072708,0.0,0.0
202,0.0,0.0,0.13793103448275862,0.0,0.3437696503516956,0.5,0.5
203,0.0,1.0,0.051724137931034475,0.3333333333333333,0.19245645847652196,0.5,0.5
204,0.0,0.0,0.3448275862068965,0.3333333333333333,0.14197242004591784,0.0,0.0
205,0.0,0.0,0.3448275862068965,0.3333333333333333,0.681682581928257,1.0,1.0
206,0.0,0.0,0.4310344827586207,0.3333333333333333,0.2816708831142243,0.5,0.0
207,0.0,0.0,0.13793103448275862,0.0,0.24706067297427722,0.5,1.0
208,0.0,1.0,0.051724137931034475,0.3333333333333333,0.28163432432037205,0.0,0.0
209,0.0,0.0,0.6379310344827587,0.3333333333333333,0.4464121199713379,0.5,1.0
210,0.0,0.0,0.25862068965517243,0.3333333333333333,0.2924813184563415,0.5,1.0
211,1.0,1.0,0.46551724137931033,0.6666666666666666,0.27044367752219123,0.0,0.0
212,0.0,0.0,0.5517241379310345,0.3333333333333333,0.4199398973429068,0.5,0.5
213,0.0,0.0,0.8275862068965518,0.6666666666666666,0.5232842958045127,1.0,0.0
214,0.0,0.0,0.5689655172413792,0.3333333333333333,0.3543826682070105,0.5,0.0
215,1.0,1.0,0.3620689655172414,0.6666666666666666,0.18396385066463886,0.0,0.0
216,0.0,0.0,0.2241379310344827,0.0,0.28770308409984935,0.5,1.0
217,0.0,0.0,0.08620689655172414,0.0,0.3585686501030958,0.5,0.5
218,0.0,1.0,0.10344827586206895,0.3333333333333333,0.16589649474284543,0.0,0.0
219,1.0,1.0,0.7931034482758621,1.0,0.3488074521445388,0.5,0.0
220,0.0,1.0,0.13793103448275862,0.3333333333333333,0.12054165508971529,0.0,0.0
221,1.0,1.0,0.08620689655172414,0.3333333333333333,0.223480250939561,0.5,0.5
222,0.0,0.0,0.20689655172413796,0.0,0.20066025181697203,0.5,1.0
223,0.0,0.0,0.24137931034482757,0.0,0.28619686179313575,0.5,0.5
224,0.0,0.0,0.20689655172413796,0.0,0.33929119810479214,0.5,0.5
225,0.0,0.0,0.15517241379310343,0.0,0.25880335755962736,0.5,0.5
226,0.0,0.0,0.15517241379310343,0.0,0.7327552169398827,0.5,0.5
227,0.0,0.0,0.603448275862069,0.3333333333333333,0.6286321161692233,1.0,0.5
228,0.0,0.0,0.06896551724137928,0.0,0.20438924878990392,0.5,0.5
229,0.0,0.0,0.06896551724137928,0.0,0.26303321000833535,0.5,1.0
230,0.0,0.0,0.13793103448275862,0.0,0.3777437374786131,0.5,1.0
231,0.0,0.0,0.5689655172413792,0.3333333333333333,0.3141095008993463,0.0,0.0
232,0.0,0.0,0.29310344827586204,0.3333333333333333,0.31492476200225206,0.5,0.0
233,0.0,1.0,0.12068965517241376,0.3333333333333333,0.12608396823771992,0.0,0.0
234,0.0,0.0,0.41379310344827586,0.3333333333333333,0.15535659447523506,0.0,0.0
235,0.0,0.0,0.20689655172413796,0.0,0.3495057251071173,1.0,0.0
236,0.0,0.0,0.08620689655172414,0.0,0.4798122340347747,0.0,1.0
237,0.0,1.0,0.7413793103448276,0.6666666666666666,0.3471476829036456,0.0,0.0
238,1.0,1.0,0.29310344827586204,0.3333333333333333,0.2616732228770309,0.5,0.5
239,0.0,0.0,0.3620689655172414,0.3333333333333333,0.2906095082111051,0.5,0.5
240,1.0,1.0,0.1896551724137931,0.3333333333333333,0.23097845955866222,0.5,0.0
241,0.0,0.0,0.5689655172413792,0.3333333333333333,0.2930699150373631,0.5,0.5
242,0.0,0.0,0.10344827586206895,0.0,0.31996621967448047,0.5,0.5
243,1.0,1.0,0.15517241379310343,0.3333333333333333,0.23461971542634866,0.5,0.0
244,1.0,1.0,0.29310344827586204,0.3333333333333333,0.3263713203573988,0.0,0.0
245,0.0,0.0,0.12068965517241376,0.0,0.2054165508971528,0.5,1.0
246,0.0,0.0,0.5862068965517242,0.3333333333333333,0.26517189944869335,0.5,1.0
247,0.0,0.0,0.29310344827586204,0.3333333333333333,0.2820401269321322,0.5,0.0
248,0.0,0.0,0.13793103448275862,0.0,0.2975483672842666,0.5,0.5
249,1.0,1.0,0.06896551724137928,0.3333333333333333,0.1936446192767208,0.5,1.0
250,1.0,1.0,0.3620689655172414,0.6666666666666666,0.2897905912288141,0.0,0.0
251,1.0,1.0,0.4827586206896552,0.6666666666666666,0.2835755962739277,0.0,0.0
252,1.0,1.0,0.10344827586206895,0.3333333333333333,0.2926421771492915,0.5,0.5
253,0.0,0.0,0.29310344827586204,0.3333333333333333,0.38546861061959836,0.5,1.0
254,0.0,0.0,0.10344827586206895,0.0,0.26249579573870696,0.5,0.5
255,0.0,0.0,0.15517241379310343,0.0,0.35066829475161954,0.0,0.0
256,0.0,0.0,0.29310344827586204,0.3333333333333333,0.17495210798005353,0.0,0.0
257,0.0,1.0,0.1896551724137931,0.3333333333333333,0.259552812833599,0.5,1.0
258,1.0,1.0,0.08620689655172414,0.3333333333333333,0.3645094541040902,0.5,0.5
259,1.0,1.0,0.6724137931034482,0.6666666666666666,0.26070075896056033,0.0,0.0
260,0.0,0.0,0.15517241379310343,0.0,0.22525335244139624,0.5,0.5
261,1.0,1.0,0.6379310344827587,0.6666666666666666,0.3309484813477034,0.5,1.0
262,0.0,0.0,0.3103448275862069,0.3333333333333333,0.4891018235526373,1.0,0.5
263,1.0,1.0,0.6724137931034482,0.6666666666666666,0.26729230949212524,0.0,0.0
264,0.0,0.0,0.24137931034482757,0.0,0.1152077270666686,0.0,0.0
265,0.0,0.0,0.32758620689655166,0.3333333333333333,0.25731175877045465,0.5,0.0
266,0.0,0.0,0.3103448275862069,0.3333333333333333,0.4145950016817045,0.5,0.0
267,1.0,1.0,0.3448275862068965,0.3333333333333333,0.2789143500577629,0.5,0.0
268,0.0,1.0,0.46551724137931033,0.6666666666666666,0.655564979600193,1.0,1.0
269,0.0,0.0,0.12068965517241376,0.0,0.1963280347454777,0.5,0.5
270,0.0,0.0,0.24137931034482757,0.0,0.27510492373835604,0.5,1.0
271,1.0,1.0,0.32758620689655166,0.3333333333333333,0.37011026132225844,0.5,0.5
272,0.0,0.0,0.3103448275862069,0.3333333333333333,0.7630149306114092,1.0,1.0
273,0.0,0.0,0.17241379310344823,0.0,0.31031104221809513,0.5,0.5
274,0.0,1.0,0.2758620689655172,0.3333333333333333,0.5101231300176944,0.0,0.0
275,0.0,0.0,0.24137931034482757,0.0,0.2763332992117924,0.5,0.5
276,1.0,1.0,0.13793103448275862,0.3333333333333333,0.27448708012225265,0.5,0.0
277,0.0,1.0,0.5344827586206897,0.6666666666666666,0.17707251802348536,0.0,0.0
278,1.0,1.0,0.24137931034482757,0.3333333333333333,0.3694412353947618,0.5,1.0
279,0.0,0.0,0.1896551724137931,0.0,0.39868095871780995,1.0,1.0
280,0.0,0.0,0.08620689655172414,0.0,0.4216983753272012,0.5,0.5
281,0.0,0.0,0.5517241379310345,0.3333333333333333,0.28941769153152097,0.5,0.5
282,0.0,0.0,0.5344827586206897,0.3333333333333333,0.2381037684804703,0.0,0.0
283,0.0,0.0,0.7758620689655173,0.6666666666666666,0.3254354152347806,0.5,1.0
284,0.0,1.0,0.32758620689655166,0.3333333333333333,0.42582220727373754,0.5,1.0
285,1.0,1.0,0.29310344827586204,0.3333333333333333,0.48298919322053724,0.0,0.5
286,0.0,0.0,0.13793103448275862,0.0,0.33222438325314774,0.5,1.0
287,0.0,0.0,0.2241379310344827,0.0,0.6367993507158212,1.0,1.0
288,1.0,1.0,0.5344827586206897,0.6666666666666666,0.328418612813126,0.5,0.5
289,0.0,1.0,0.5172413793103448,0.6666666666666666,0.2754778234356492,0.5,0.5
290,0.0,1.0,0.13793103448275862,0.3333333333333333,0.21314507991752338,0.5,0.0
291,0.0,1.0,0.17241379310344823,0.3333333333333333,0.6536273635260225,1.0,0.5
292,1.0,1.0,0.44827586206896547,0.6666666666666666,0.5775704487957533,1.0,0.5
293,0.0,0.0,0.6551724137931034,0.3333333333333333,0.4858005644677771,0.5,0.5
294,0.0,1.0,0.4827586206896552,0.6666666666666666,0.6111350774315254,1.0,0.5
295,1.0,1.0,0.13793103448275862,0.3333333333333333,0.572580173434918,0.5,1.0
296,1.0,1.0,0.03448275862068967,0.3333333333333333,0.33669186786189553,0.5,1.0
297,0.0,0.0,0.46551724137931033,0.3333333333333333,0.15508605940072825,0.0,0.0
298,0.0,0.0,0.4310344827586207,0.3333333333333333,0.30202681953117005,0.5,0.5
299,0.0,0.0,0.24137931034482757,0.0,0.45898468917713464,0.5,1.0
300,1.0,1.0,0.6206896551724137,0.6666666666666666,0.07600573241887604,0.0,0.0
301,1.0,1.0,0.41379310344827586,0.6666666666666666,0.4031886579997952,0.5,0.5
302,0.0,0.0,0.32758620689655166,0.3333333333333333,0.19955983212201864,0.0,0.0
303,0.0,0.0,0.5344827586206897,0.3333333333333333,0.26768714446572983,0.5,0.0
304,0.0,0.0,0.44827586206896547,0.3333333333333333,0.6708063407572057,0.5,0.0
305,0.0,1.0,0.25862068965517243,0.3333333333333333,0.3980119327903133,0.5,0.5
306,1.0,1.0,0.10344827586206895,0.3333333333333333,0.24345597590044307,0.0,0.0
307,0.0,1.0,0.25862068965517243,0.3333333333333333,0.16098664872848514,0.0,0.0
308,1.0,1.0,0.10344827586206895,0.3333333333333333,0.260598394337774,0.5,1.0
309,0.0,1.0,0.06896551724137928,0.3333333333333333,0.09662854803094337,0.0,0.0
310,0.0,0.0,0.37931034482758624,0.3333333333333333,0.20741631692087212,0.0,0.0
311,0.0,0.0,0.12068965517241376,0.0,0.40403682201716795,0.5,0.0
312,1.0,1.0,0.13793103448275862,0.3333333333333333,0.38749762367839957,0.5,0.5
313,0.0,1.0,0.12068965517241376,0.3333333333333333,0.11973004986619482,0.0,0.0
314,0.0,0.0,0.1896551724137931,0.0,0.1814924762002252,0.0,0.0
315,0.0,0.0,0.2241379310344827,0.0,0.27513782665282305,0.5,1.0
316,0.0,0.0,0.3448275862068965,0.3333333333333333,0.1143485954111402,0.0,0.0
317,1.0,1.0,0.5172413793103448,0.6666666666666666,0.3302063378325022,0.0,0.0
